0, 0, 0, 0, 0, 0, 0, 0, 0, 585, 74, 0, 0, 0, 0, 0, 0, 34, 23915, 2349, 0, 0, 0, 0, 0, 0, 1150, 225113, 4339, 0, 0, 0, 0, 0, 0, 8716, 277211, 1594, 0, 0, 0, 0, 0, 0, 7227, 91167, 428, 0, 0, 0, 0, 0, 0, 1869, 38032, 76, 0, 0, 0, 0, 0, 0, 968, 7294, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 838, 117, 0, 0, 0, 0, 0, 0, 37, 85142, 3381, 0, 0, 0, 0, 0, 0, 4946, 249912, 277, 0, 0, 0, 0, 0, 0, 3244, 28746, 93, 0, 0, 0, 0, 0, 0, 450, 4739, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 744, 108, 0, 0, 0, 0, 0, 0, 36, 20443, 1677, 0, 0, 0, 0, 0, 0, 929, 131148, 1683, 0, 0, 0, 0, 0, 0, 4748, 190063, 409, 0, 0, 0, 0, 0, 0, 4474, 23900, 10, 0, 0, 0, 0, 0, 0, 106, 1385, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 11, 0, 0, 0, 0, 0, 0, 1, 4860, 293, 0, 0, 0, 0, 0, 0, 293, 26893, 126, 0, 0, 0, 0, 0, 0, 893, 9492, 12, 0, 0, 0, 0, 0, 0, 44, 1699, 1, 0, 0, 0, 0, 0, 0, 39, 50, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 23671, 967, 0, 0, 0, 0, 0, 0, 1152, 115856, 891, 0, 0, 0, 0, 0, 0, 3020, 49007, 143, 0, 0, 0, 0, 0, 0, 768, 9586, 43, 0, 0, 0, 0, 0, 0, 267, 3958, 17, 0, 0, 0, 0, 0, 0, 101, 1197, 0, 0, 0, 0, 0, 0, 0, 19, 18, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 56, 0, 0, 0, 0, 0, 0, 11, 8167, 685, 0, 0, 0, 0, 0, 0, 414, 39283, 205, 0, 0, 0, 0, 0, 0, 1553, 12996, 5, 0, 0, 0, 0, 0, 0, 72, 373, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 5, 0, 0, 0, 0, 0, 0, 1, 22619, 2099, 0, 0, 0, 0, 0, 0, 1827, 349328, 1372, 0, 0, 0, 0, 0, 0, 8918, 123524, 17, 0, 0, 0, 0, 0, 0, 389, 3459, 3, 0, 0, 0, 0, 0, 0, 44, 439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 29, 0, 0, 0, 0, 0, 0, 25, 14781, 902, 0, 0, 0, 0, 0, 0, 652, 71374, 893, 0, 0, 0, 0, 0, 0, 2584, 46866, 243, 0, 0, 0, 0, 0, 0, 1094, 12820, 49, 0, 0, 0, 0, 0, 0, 393, 3031, 2, 0, 0, 0, 0, 0, 0, 87, 824, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 3838, 473, 0, 0, 0, 0, 0, 0, 264, 63925, 182, 0, 0, 0, 0, 0, 0, 1579, 12184, 44, 0, 0, 0, 0, 0, 0, 193, 2614, 11, 0, 0, 0, 0, 0, 0, 69, 664, 0, 0, 0, 0, 0, 0, 0, 22, 55, 0, 0, 0, 0, 0, 0, 0, 4, 21, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 378, 23, 0, 0, 0, 0, 0, 0, 13, 1170, 80, 0, 0, 0, 0, 0, 0, 36, 16639, 579, 0, 0, 0, 0, 0, 0, 801, 35961, 601, 0, 0, 0, 0, 0, 0, 873, 40271, 444, 0, 0, 0, 0, 0, 0, 1310, 47291, 319, 0, 0, 0, 0, 0, 0, 1868, 43948, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 15, 0, 0, 0, 0, 0, 0, 3, 9013, 660, 0, 0, 0, 0, 0, 0, 444, 39437, 456, 0, 0, 0, 0, 0, 0, 1459, 29493, 57, 0, 0, 0, 0, 0, 0, 579, 3474, 4, 0, 0, 0, 0, 0, 0, 54, 914, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 3346, 366, 0, 0, 0, 0, 0, 0, 190, 66676, 1417, 0, 0, 0, 0, 0, 0, 2735, 101820, 392, 0, 0, 0, 0, 0, 0, 2237, 28066, 31, 0, 0, 0, 0, 0, 0, 405, 2712, 1, 0, 0, 0, 0, 0, 0, 48, 236, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 222, 29, 0, 0, 0, 0, 0, 0, 7, 3973, 626, 0, 0, 0, 0, 0, 0, 134, 82586, 2132, 0, 0, 0, 0, 0, 0, 3686, 120260, 525, 0, 0, 0, 0, 0, 0, 3502, 44172, 58, 0, 0, 0, 0, 0, 0, 595, 3943, 5, 0, 0, 0, 0, 0, 0, 72, 761, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3775, 142, 0, 0, 0, 0, 0, 0, 213, 35946, 235, 0, 0, 0, 0, 0, 0, 1035, 20775, 4, 0, 0, 0, 0, 0, 0, 186, 1271, 0, 0, 0, 0, 0, 0, 0, 5, 251, 0, 0, 0, 0, 0, 0, 0, 3, 168, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 39, 0, 0, 0, 0, 0, 0, 26, 14392, 40, 0, 0, 0, 0, 0, 0, 233, 18323, 117, 0, 0, 0, 0, 0, 0, 622, 58663, 121, 0, 0, 0, 0, 0, 0, 1546, 20845, 2, 0, 0, 0, 0, 0, 0, 51, 392, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 5, 0, 0, 0, 0, 0, 0, 3, 17474, 601, 0, 0, 0, 0, 0, 0, 945, 90092, 757, 0, 0, 0, 0, 0, 0, 2545, 64049, 200, 0, 0, 0, 0, 0, 0, 1027, 22553, 65, 0, 0, 0, 0, 0, 0, 436, 5632, 13, 0, 0, 0, 0, 0, 0, 86, 3463, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 18659, 1360, 0, 0, 0, 0, 0, 0, 1356, 89104, 353, 0, 0, 0, 0, 0, 0, 2300, 27446, 24, 0, 0, 0, 0, 0, 0, 140, 1639, 5, 0, 0, 0, 0, 0, 0, 42, 407, 0, 0, 0, 0, 0, 0, 0, 11, 36, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12306, 608, 0, 0, 0, 0, 0, 0, 596, 52399, 527, 0, 0, 0, 0, 0, 0, 1508, 32564, 96, 0, 0, 0, 0, 0, 0, 676, 10908, 23, 0, 0, 0, 0, 0, 0, 171, 2489, 7, 0, 0, 0, 0, 0, 0, 59, 618, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 3, 990, 130, 0, 0, 0, 0, 0, 0, 83, 43710, 1844, 0, 0, 0, 0, 0, 0, 2322, 142740, 227, 0, 0, 0, 0, 0, 0, 2214, 13906, 13, 0, 0, 0, 0, 0, 0, 144, 1918, 1, 0, 0, 0, 0, 0, 0, 47, 299, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 88, 0, 0, 0, 0, 0, 0, 18, 30049, 1691, 0, 0, 0, 0, 0, 0, 1636, 150018, 1124, 0, 0, 0, 0, 0, 0, 4350, 66802, 351, 0, 0, 0, 0, 0, 0, 1099, 22303, 41, 0, 0, 0, 0, 0, 0, 296, 2485, 8, 0, 0, 0, 0, 0, 0, 52, 1018, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 26, 0, 0, 0, 0, 0, 0, 5, 20478, 325, 0, 0, 0, 0, 0, 0, 724, 17430, 66, 0, 0, 0, 0, 0, 0, 264, 5646, 17, 0, 0, 0, 0, 0, 0, 145, 2140, 0, 0, 0, 0, 0, 0, 0, 29, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2250, 403, 0, 0, 0, 0, 0, 0, 133, 58717, 1046, 0, 0, 0, 0, 0, 0, 2874, 46969, 36, 0, 0, 0, 0, 0, 0, 419, 2872, 3, 0, 0, 0, 0, 0, 0, 47, 164, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 354, 2, 0, 0, 0, 0, 0, 0, 3, 4581, 759, 0, 0, 0, 0, 0, 0, 156, 35252, 3717, 0, 0, 0, 0, 0, 0, 1367, 90802, 2786, 0, 0, 0, 0, 0, 0, 4822, 192711, 2616, 0, 0, 0, 0, 0, 0, 10899, 115536, 59, 0, 0, 0, 0, 0, 0, 1066, 3748, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 31, 0, 0, 0, 0, 0, 0, 11, 22200, 1282, 0, 0, 0, 0, 0, 0, 1374, 102160, 332, 0, 0, 0, 0, 0, 0, 2286, 24004, 10, 0, 0, 0, 0, 0, 0, 145, 1913, 3, 0, 0, 0, 0, 0, 0, 31, 525, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1560, 313, 0, 0, 0, 0, 0, 0, 67, 11190, 807, 0, 0, 0, 0, 0, 0, 407, 29486, 688, 0, 0, 0, 0, 0, 0, 1166, 72063, 456, 0, 0, 0, 0, 0, 0, 3784, 34428, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 10506, 671, 0, 0, 0, 0, 0, 0, 709, 128056, 830, 0, 0, 0, 0, 0, 0, 3184, 54698, 121, 0, 0, 0, 0, 0, 0, 882, 10135, 10, 0, 0, 0, 0, 0, 0, 150, 685, 0, 0, 0, 0, 0, 0, 0, 6, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 6884, 1165, 0, 0, 0, 0, 0, 0, 313, 108714, 793, 0, 0, 0, 0, 0, 0, 4847, 46014, 94, 0, 0, 0, 0, 0, 0, 446, 8872, 37, 0, 0, 0, 0, 0, 0, 348, 2096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 327, 43, 0, 0, 0, 0, 0, 0, 13, 22537, 1491, 0, 0, 0, 0, 0, 0, 1173, 114695, 1095, 0, 0, 0, 0, 0, 0, 3975, 72222, 223, 0, 0, 0, 0, 0, 0, 1314, 15541, 5, 0, 0, 0, 0, 0, 0, 133, 438, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 0, 0, 0, 0, 0, 0, 0, 2336, 109, 0, 0, 0, 0, 0, 0, 87, 24892, 1232, 0, 0, 0, 0, 0, 0, 1243, 92375, 417, 0, 0, 0, 0, 0, 0, 1945, 43372, 54, 0, 0, 0, 0, 0, 0, 596, 5653, 9, 0, 0, 0, 0, 0, 0, 42, 353, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2068, 352, 0, 0, 0, 0, 0, 0, 131, 18900, 107, 0, 0, 0, 0, 0, 0, 776, 7086, 1, 0, 0, 0, 0, 0, 0, 54, 108, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17, 0, 0, 0, 0, 0, 0, 0, 9861, 772, 0, 0, 0, 0, 0, 0, 627, 38895, 35, 0, 0, 0, 0, 0, 0, 557, 2085, 0, 0, 0, 0, 0, 0, 0, 25, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 5, 0, 0, 0, 0, 0, 0, 7, 7272, 1700, 0, 0, 0, 0, 0, 0, 407, 156022, 2433, 0, 0, 0, 0, 0, 0, 7043, 128287, 313, 0, 0, 0, 0, 0, 0, 2916, 20868, 9, 0, 0, 0, 0, 0, 0, 100, 329, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 282, 42, 0, 0, 0, 0, 0, 0, 6, 3832, 574, 0, 0, 0, 0, 0, 0, 204, 34651, 1311, 0, 0, 0, 0, 0, 0, 1556, 60247, 836, 0, 0, 0, 0, 0, 0, 2437, 47142, 155, 0, 0, 0, 0, 0, 0, 944, 21175, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 14575, 916, 0, 0, 0, 0, 0, 0, 749, 153608, 1690, 0, 0, 0, 0, 0, 0, 5136, 119299, 292, 0, 0, 0, 0, 0, 0, 1774, 20222, 53, 0, 0, 0, 0, 0, 0, 447, 6864, 12, 0, 0, 0, 0, 0, 0, 208, 2446, 1, 0, 0, 0, 0, 0, 0, 12, 25, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1411, 277, 0, 0, 0, 0, 0, 0, 78, 30955, 1555, 0, 0, 0, 0, 0, 0, 1273, 97843, 727, 0, 0, 0, 0, 0, 0, 3692, 35428, 22, 0, 0, 0, 0, 0, 0, 250, 1546, 0, 0, 0, 0, 0, 0, 0, 14, 71, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 278, 18, 0, 0, 0, 0, 0, 0, 1, 12014, 790, 0, 0, 0, 0, 0, 0, 630, 107032, 664, 0, 0, 0, 0, 0, 0, 3311, 44929, 32, 0, 0, 0, 0, 0, 0, 386, 4539, 0, 0, 0, 0, 0, 0, 0, 38, 62, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 38, 0, 0, 0, 0, 0, 0, 11, 22404, 414, 0, 0, 0, 0, 0, 0, 986, 45606, 183, 0, 0, 0, 0, 0, 0, 736, 13735, 84, 0, 0, 0, 0, 0, 0, 267, 7403, 29, 0, 0, 0, 0, 0, 0, 240, 3389, 3, 0, 0, 0, 0, 0, 0, 47, 438, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 31, 0, 0, 0, 0, 0, 0, 3, 2092, 270, 0, 0, 0, 0, 0, 0, 71, 22483, 1704, 0, 0, 0, 0, 0, 0, 1196, 247025, 2520, 0, 0, 0, 0, 0, 0, 9563, 133155, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 25, 0, 0, 0, 0, 0, 0, 6, 4587, 198, 0, 0, 0, 0, 0, 0, 239, 33306, 269, 0, 0, 0, 0, 0, 0, 962, 24781, 72, 0, 0, 0, 0, 0, 0, 474, 5975, 4, 0, 0, 0, 0, 0, 0, 61, 723, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 479, 109, 0, 0, 0, 0, 0, 0, 21, 28443, 1115, 0, 0, 0, 0, 0, 0, 1544, 56313, 787, 0, 0, 0, 0, 0, 0, 2060, 50307, 240, 0, 0, 0, 0, 0, 0, 969, 28977, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 24, 0, 0, 0, 0, 0, 0, 4, 621, 94, 0, 0, 0, 0, 0, 0, 12, 19182, 2894, 0, 0, 0, 0, 0, 0, 1239, 211198, 2756, 0, 0, 0, 0, 0, 0, 9042, 170941, 280, 0, 0, 0, 0, 0, 0, 2022, 19888, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1658, 510, 0, 0, 0, 0, 0, 0, 113, 56415, 291, 0, 0, 0, 0, 0, 0, 2224, 12663, 0, 0, 0, 0, 0, 0, 0, 36, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 18, 0, 0, 0, 0, 0, 0, 0, 19997, 1662, 0, 0, 0, 0, 0, 0, 1500, 83437, 338, 0, 0, 0, 0, 0, 0, 1851, 21041, 65, 0, 0, 0, 0, 0, 0, 296, 3391, 6, 0, 0, 0, 0, 0, 0, 63, 648, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 31, 0, 0, 0, 0, 0, 0, 8, 4420, 354, 0, 0, 0, 0, 0, 0, 172, 19518, 550, 0, 0, 0, 0, 0, 0, 925, 23675, 46, 0, 0, 0, 0, 0, 0, 695, 2241, 4, 0, 0, 0, 0, 0, 0, 14, 329, 0, 0, 0, 0, 0, 0, 0, 23, 38, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 516, 147, 0, 0, 0, 0, 0, 0, 27, 16260, 922, 0, 0, 0, 0, 0, 0, 955, 45491, 75, 0, 0, 0, 0, 0, 0, 1239, 5920, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7685, 735, 0, 0, 0, 0, 0, 0, 631, 88396, 758, 0, 0, 0, 0, 0, 0, 2033, 93899, 541, 0, 0, 0, 0, 0, 0, 3062, 36569, 11, 0, 0, 0, 0, 0, 0, 175, 1214, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 231, 7, 0, 0, 0, 0, 0, 0, 0, 506, 42, 0, 0, 0, 0, 0, 0, 16, 11025, 484, 0, 0, 0, 0, 0, 0, 621, 100958, 166, 0, 0, 0, 0, 0, 0, 2062, 13043, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 508, 79, 0, 0, 0, 0, 0, 0, 16, 10643, 1010, 0, 0, 0, 0, 0, 0, 652, 69442, 1063, 0, 0, 0, 0, 0, 0, 2504, 66875, 386, 0, 0, 0, 0, 0, 0, 1340, 22233, 44, 0, 0, 0, 0, 0, 0, 549, 3279, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 72, 0, 0, 0, 0, 0, 0, 10, 15919, 800, 0, 0, 0, 0, 0, 0, 768, 25847, 160, 0, 0, 0, 0, 0, 0, 1005, 8426, 1, 0, 0, 0, 0, 0, 0, 110, 119, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 19, 0, 0, 0, 0, 0, 0, 5, 4804, 209, 0, 0, 0, 0, 0, 0, 181, 20891, 235, 0, 0, 0, 0, 0, 0, 665, 23082, 151, 0, 0, 0, 0, 0, 0, 711, 16064, 60, 0, 0, 0, 0, 0, 0, 370, 4198, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 10, 0, 0, 0, 0, 0, 0, 0, 2625, 331, 0, 0, 0, 0, 0, 0, 92, 26735, 893, 0, 0, 0, 0, 0, 0, 1244, 35107, 472, 0, 0, 0, 0, 0, 0, 1278, 33861, 297, 0, 0, 0, 0, 0, 0, 848, 48718, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 6, 0, 0, 0, 0, 0, 0, 5, 23407, 521, 0, 0, 0, 0, 0, 0, 1586, 97430, 284, 0, 0, 0, 0, 0, 0, 1228, 34719, 186, 0, 0, 0, 0, 0, 0, 598, 19099, 7, 0, 0, 0, 0, 0, 0, 92, 1444, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 1, 646, 48, 0, 0, 0, 0, 0, 0, 12, 24859, 1332, 0, 0, 0, 0, 0, 0, 1770, 188237, 1312, 0, 0, 0, 0, 0, 0, 5485, 171230, 304, 0, 0, 0, 0, 0, 0, 1641, 29829, 67, 0, 0, 0, 0, 0, 0, 470, 14312, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 949, 131, 0, 0, 0, 0, 0, 0, 47, 8289, 259, 0, 0, 0, 0, 0, 0, 343, 18621, 156, 0, 0, 0, 0, 0, 0, 551, 8719, 25, 0, 0, 0, 0, 0, 0, 173, 1469, 3, 0, 0, 0, 0, 0, 0, 40, 1029, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 15, 0, 0, 0, 0, 0, 0, 7, 5314, 562, 0, 0, 0, 0, 0, 0, 289, 67192, 1123, 0, 0, 0, 0, 0, 0, 2476, 73533, 240, 0, 0, 0, 0, 0, 0, 1454, 16752, 56, 0, 0, 0, 0, 0, 0, 263, 3632, 15, 0, 0, 0, 0, 0, 0, 64, 1624, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 0, 0, 0, 0, 0, 0, 1, 634, 112, 0, 0, 0, 0, 0, 0, 27, 21315, 1006, 0, 0, 0, 0, 0, 0, 1123, 48630, 264, 0, 0, 0, 0, 0, 0, 1432, 19528, 21, 0, 0, 0, 0, 0, 0, 209, 1855, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 3, 0, 0, 0, 0, 0, 0, 0, 2193, 94, 0, 0, 0, 0, 0, 0, 82, 16223, 298, 0, 0, 0, 0, 0, 0, 817, 18593, 29, 0, 0, 0, 0, 0, 0, 234, 2199, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2198, 189, 0, 0, 0, 0, 0, 0, 118, 24816, 352, 0, 0, 0, 0, 0, 0, 770, 27951, 93, 0, 0, 0, 0, 0, 0, 653, 10360, 13, 0, 0, 0, 0, 0, 0, 209, 4101, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 25, 0, 0, 0, 0, 0, 0, 1, 2887, 478, 0, 0, 0, 0, 0, 0, 102, 40850, 3300, 0, 0, 0, 0, 0, 0, 1847, 161538, 2520, 0, 0, 0, 0, 0, 0, 7216, 143675, 585, 0, 0, 0, 0, 0, 0, 3572, 54144, 0
